display_name,person_database_id,internal_person_id,expected_club_database_id,expected_club_name,sample_group,reference_kind,reference_value,reference_offset,is_identity,previous_zero_run_distance,next_zero_run_distance,previous_reference_distance,next_reference_distance,signature_hash,structural_signature,context_hex
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325A9D,False,-1,-1,49,33,C9BA2BF760F20B34,"B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|",00540075006C0069006F00200045006E007200690071007500650000000100C400000052D700002FE05000000E000000530065007200670069006F00200041006E0074006F006E0069006F0000000100C400000053D700002EE05000000E0000004300610072006C006F007300200041006C0062006500720074006F0000000100C400000054D700002AE0500000060000004E00E900730074006F00720000000100C400000055D7000027E0500000090000004A00650061006E0020005000610075006C0000000100C400000056D7000024E05000000600000059006F006A0061006E00790000000100C400000057D700007ADF500000050000005000ED0074006500720000000100C400000058D7000023E0500000060000004E00E9006C0073006F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325ABE,False,-1,-1,33,39,266F4F34C4B4DB83,"I|I|I|I|B|S|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|S|L|L|I|I|I|",000052D700002FE05000000E000000530065007200670069006F00200041006E0074006F006E0069006F0000000100C400000053D700002EE05000000E0000004300610072006C006F007300200041006C0062006500720074006F0000000100C400000054D700002AE0500000060000004E00E900730074006F00720000000100C400000055D7000027E0500000090000004A00650061006E0020005000610075006C0000000100C400000056D7000024E05000000600000059006F006A0061006E00790000000100C400000057D700007ADF500000050000005000ED0074006500720000000100C400000058D7000023E0500000060000004E00E9006C0073006F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325AE5,False,-1,-1,39,33,D640CA2EF551D3F0,"I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|B|",69006F0000000100C400000053D700002EE05000000E0000004300610072006C006F007300200041006C0062006500720074006F0000000100C400000054D700002AE0500000060000004E00E900730074006F00720000000100C400000055D7000027E0500000090000004A00650061006E0020005000610075006C0000000100C400000056D7000024E05000000600000059006F006A0061006E00790000000100C400000057D700007ADF500000050000005000ED0074006500720000000100C400000058D7000023E0500000060000004E00E9006C0073006F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E900
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325B06,False,-1,-1,33,31,FFD105C64AC2FC2B,"I|I|I|I|B|S|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|B|S|I|S|L|L|L|L|S|L|L|I|I|I|I|I|",6F007300200041006C0062006500720074006F0000000100C400000054D700002AE0500000060000004E00E900730074006F00720000000100C400000055D7000027E0500000090000004A00650061006E0020005000610075006C0000000100C400000056D7000024E05000000600000059006F006A0061006E00790000000100C400000057D700007ADF500000050000005000ED0074006500720000000100C400000058D7000023E0500000060000004E00E9006C0073006F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325B25,False,-1,-1,31,33,25F4EB26BE326489,"I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|S|L|L|L|S|B|",002AE0500000060000004E00E900730074006F00720000000100C400000055D7000027E0500000090000004A00650061006E0020005000610075006C0000000100C400000056D7000024E05000000600000059006F006A0061006E00790000000100C400000057D700007ADF500000050000005000ED0074006500720000000100C400000058D7000023E0500000060000004E00E9006C0073006F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001C
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325B46,False,-1,-1,33,45,62B30244C4FCFDB8,"I|I|I|I|B|S|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|S|L|L|",0027E0500000090000004A00650061006E0020005000610075006C0000000100C400000056D7000024E05000000600000059006F006A0061006E00790000000100C400000057D700007ADF500000050000005000ED0074006500720000000100C400000058D7000023E0500000060000004E00E9006C0073006F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E00630069
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325B73,False,-1,-1,45,45,8FBD611847122D1E,"I|B|S|I|S|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|",0600000059006F006A0061006E00790000000100C400000057D700007ADF500000050000005000ED0074006500720000000100C400000058D7000023E0500000060000004E00E9006C0073006F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E0063006900730063006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C4
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325BA0,False,-1,-1,45,31,76369C01F116EA7D,"I|B|S|I|S|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|S|L|L|I|I|",720000000100C400000058D7000023E0500000060000004E00E9006C0073006F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E0063006900730063006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C400000060D7000019E05000000A0000004A006F007300E900200041006E00670065006C0000000100C400000061
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325BBF,False,-1,-1,31,45,9B47F6424872AEA8,"I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|L|L|L|",6F006E0000000100C400000059D70000895E0B00000C0000004A006F007300E900200041006C0066006F006E0073006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E0063006900730063006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C400000060D7000019E05000000A0000004A006F007300E900200041006E00670065006C0000000100C400000061D7000018E05000000D0000004300E90073006100720020004D006F00640065
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325BEC,False,-1,-1,45,51,4C28F8E96E75E2EB,"I|B|S|I|S|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|",73006F0000000100C40000005AD7000021E05000000C000000520061006600610065006C0020004500640067006100720000000100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E0063006900730063006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C400000060D7000019E05000000A0000004A006F007300E900200041006E00670065006C0000000100C400000061D7000018E05000000D0000004300E90073006100720020004D006F0064006500730074006F0000000100C400000062D7000017E0500000100000004600720061006E0063006900730063006F
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325C1F,False,-1,-1,51,53,60A71103BF822F05,"L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|",0100C40000005BD7000017E150000005000000440061006E006E00790000000100C40000005CD70000BC1C0B00000C0000004C00650061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E0063006900730063006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C400000060D7000019E05000000A0000004A006F007300E900200041006E00670065006C0000000100C400000061D7000018E05000000D0000004300E90073006100720020004D006F0064006500730074006F0000000100C400000062D7000017E0500000100000004600720061006E0063006900730063006F0020004A006100760069006500720000000100C400000063D70000F1E05000000F000000520069006300680061007200640020
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325C54,False,-1,-1,53,33,993C264E1C4486CC,"S|I|S|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|L|S|B|L|",0061006E00640072006F0020004A006F007300E90000000100C40000005DD700001FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E0063006900730063006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C400000060D7000019E05000000A0000004A006F007300E900200041006E00670065006C0000000100C400000061D7000018E05000000D0000004300E90073006100720020004D006F0064006500730074006F0000000100C400000062D7000017E0500000100000004600720061006E0063006900730063006F0020004A006100760069006500720000000100C400000063D70000F1E05000000F0000005200690063006800610072006400200041006D00E9007200690063006F0000000100C400000064D7000013E05000000F0000004700690075007300650070007000650020
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325C75,False,-1,-1,33,41,E7710829988CF631,"I|I|I|I|B|S|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|L|L|S|L|",1FE05000000F0000004500640069006E0073006F006E00200041006C0062006500720074006F0000000100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E0063006900730063006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C400000060D7000019E05000000A0000004A006F007300E900200041006E00670065006C0000000100C400000061D7000018E05000000D0000004300E90073006100720020004D006F0064006500730074006F0000000100C400000062D7000017E0500000100000004600720061006E0063006900730063006F0020004A006100760069006500720000000100C400000063D70000F1E05000000F0000005200690063006800610072006400200041006D00E9007200690063006F0000000100C400000064D7000013E05000000F000000470069007500730065007000700065002000520061006600610065006C0000000100C400000065D7000012E05000000F0000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325C9E,False,-1,-1,41,47,3EE45B4DAC9DA8FE,"I|I|B|S|I|S|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|L|",0100C40000005ED700001CE050000010000000570061006C0074006500720020004600720061006E0063006900730063006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C400000060D7000019E05000000A0000004A006F007300E900200041006E00670065006C0000000100C400000061D7000018E05000000D0000004300E90073006100720020004D006F0064006500730074006F0000000100C400000062D7000017E0500000100000004600720061006E0063006900730063006F0020004A006100760069006500720000000100C400000063D70000F1E05000000F0000005200690063006800610072006400200041006D00E9007200690063006F0000000100C400000064D7000013E05000000F000000470069007500730065007000700065002000520061006600610065006C0000000100C400000065D7000012E05000000F00000056006900630065006E0074006500200041006E0074006F006E0069006F0000000100C400000066D7
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325CCD,False,-1,-1,47,53,E34A2076FC70AD66,"L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|L|",63006F0000000100C40000005FD700001AE05000000600000059006F0069006D006500720000000100C400000060D7000019E05000000A0000004A006F007300E900200041006E00670065006C0000000100C400000061D7000018E05000000D0000004300E90073006100720020004D006F0064006500730074006F0000000100C400000062D7000017E0500000100000004600720061006E0063006900730063006F0020004A006100760069006500720000000100C400000063D70000F1E05000000F0000005200690063006800610072006400200041006D00E9007200690063006F0000000100C400000064D7000013E05000000F000000470069007500730065007000700065002000520061006600610065006C0000000100C400000065D7000012E05000000F00000056006900630065006E0074006500200041006E0074006F006E0069006F0000000100C400000066D7000011E05000000B0000005300740061006C0069006E0020004A006F007300E90000000100C400000067D7000010E0
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325D02,False,-1,-1,53,51,5126CBCB39FA9389,"S|I|S|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|L|I|I|I|B|S|I|S|L|L|L|L|L|L|L|",000A0000004A006F007300E900200041006E00670065006C0000000100C400000061D7000018E05000000D0000004300E90073006100720020004D006F0064006500730074006F0000000100C400000062D7000017E0500000100000004600720061006E0063006900730063006F0020004A006100760069006500720000000100C400000063D70000F1E05000000F0000005200690063006800610072006400200041006D00E9007200690063006F0000000100C400000064D7000013E05000000F000000470069007500730065007000700065002000520061006600610065006C0000000100C400000065D7000012E05000000F00000056006900630065006E0074006500200041006E0074006F006E0069006F0000000100C400000066D7000011E05000000B0000005300740061006C0069006E0020004A006F007300E90000000100C400000067D7000010E05000000D0000004A006F00680061006E00200041006C0062006500720074006F0000000100C400000068D700007CDF5000000E0000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325D35,False,-1,-1,51,51,F2FC2899D65F81E3,"L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|",006100720020004D006F0064006500730074006F0000000100C400000062D7000017E0500000100000004600720061006E0063006900730063006F0020004A006100760069006500720000000100C400000063D70000F1E05000000F0000005200690063006800610072006400200041006D00E9007200690063006F0000000100C400000064D7000013E05000000F000000470069007500730065007000700065002000520061006600610065006C0000000100C400000065D7000012E05000000F00000056006900630065006E0074006500200041006E0074006F006E0069006F0000000100C400000066D7000011E05000000B0000005300740061006C0069006E0020004A006F007300E90000000100C400000067D7000010E05000000D0000004A006F00680061006E00200041006C0062006500720074006F0000000100C400000068D700007CDF5000000E0000004300610072006C006F007300200048006F007200E100630069006F0000000100C400000069D700000CE05000000D00000057
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325D68,False,-1,-1,51,51,AF77A0BAEE08A183,"L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|S|L|",006900730063006F0020004A006100760069006500720000000100C400000063D70000F1E05000000F0000005200690063006800610072006400200041006D00E9007200690063006F0000000100C400000064D7000013E05000000F000000470069007500730065007000700065002000520061006600610065006C0000000100C400000065D7000012E05000000F00000056006900630065006E0074006500200041006E0074006F006E0069006F0000000100C400000066D7000011E05000000B0000005300740061006C0069006E0020004A006F007300E90000000100C400000067D7000010E05000000D0000004A006F00680061006E00200041006C0062006500720074006F0000000100C400000068D700007CDF5000000E0000004300610072006C006F007300200048006F007200E100630069006F0000000100C400000069D700000CE05000000D000000570069006C0066007200650064006F0020004A006F007300E90000000100C40000006AD700007DDF5000000A0000004A006F0068
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325D9B,False,-1,-1,51,43,4356BF9C988B1B51,"L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|L|I|B|S|I|S|L|L|L|L|L|L|S|L|L|",00610072006400200041006D00E9007200690063006F0000000100C400000064D7000013E05000000F000000470069007500730065007000700065002000520061006600610065006C0000000100C400000065D7000012E05000000F00000056006900630065006E0074006500200041006E0074006F006E0069006F0000000100C400000066D7000011E05000000B0000005300740061006C0069006E0020004A006F007300E90000000100C400000067D7000010E05000000D0000004A006F00680061006E00200041006C0062006500720074006F0000000100C400000068D700007CDF5000000E0000004300610072006C006F007300200048006F007200E100630069006F0000000100C400000069D700000CE05000000D000000570069006C0066007200650064006F0020004A006F007300E90000000100C40000006AD700007DDF5000000A0000004A006F0068006E0020004600E9006C006900780000000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325DC6,False,-1,-1,43,47,358454E8480A9FCA,"B|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|L|",00470069007500730065007000700065002000520061006600610065006C0000000100C400000065D7000012E05000000F00000056006900630065006E0074006500200041006E0074006F006E0069006F0000000100C400000066D7000011E05000000B0000005300740061006C0069006E0020004A006F007300E90000000100C400000067D7000010E05000000D0000004A006F00680061006E00200041006C0062006500720074006F0000000100C400000068D700007CDF5000000E0000004300610072006C006F007300200048006F007200E100630069006F0000000100C400000069D700000CE05000000D000000570069006C0066007200650064006F0020004A006F007300E90000000100C40000006AD700007DDF5000000A0000004A006F0068006E0020004600E9006C006900780000000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061006E0063006900730063006F0000000100C40000006CD7000081DF5000000D00000045006C007600690073
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325DF5,False,-1,-1,47,49,45965EBE0207B62F,"L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|L|I|B|L|L|L|L|L|L|L|L|L|L|L|L|",000F00000056006900630065006E0074006500200041006E0074006F006E0069006F0000000100C400000066D7000011E05000000B0000005300740061006C0069006E0020004A006F007300E90000000100C400000067D7000010E05000000D0000004A006F00680061006E00200041006C0062006500720074006F0000000100C400000068D700007CDF5000000E0000004300610072006C006F007300200048006F007200E100630069006F0000000100C400000069D700000CE05000000D000000570069006C0066007200650064006F0020004A006F007300E90000000100C40000006AD700007DDF5000000A0000004A006F0068006E0020004600E9006C006900780000000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061006E0063006900730063006F0000000100C40000006CD7000081DF5000000D00000045006C00760069007300200041006C0066006F006E0073006F0000000100C40000006DD7000082DF500000040000004A006F0065006C0000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325E26,False,-1,-1,49,47,93667F0D9A24793D,"B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|L|I|B|S|I|S|L|L|L|L|L|L|S|L|",5000000B0000005300740061006C0069006E0020004A006F007300E90000000100C400000067D7000010E05000000D0000004A006F00680061006E00200041006C0062006500720074006F0000000100C400000068D700007CDF5000000E0000004300610072006C006F007300200048006F007200E100630069006F0000000100C400000069D700000CE05000000D000000570069006C0066007200650064006F0020004A006F007300E90000000100C40000006AD700007DDF5000000A0000004A006F0068006E0020004600E9006C006900780000000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061006E0063006900730063006F0000000100C40000006CD7000081DF5000000D00000045006C00760069007300200041006C0066006F006E0073006F0000000100C40000006DD7000082DF500000040000004A006F0065006C0000000100C40000006ED7000084DF500000050000005900650072006300690000000100C40000006FD7000085DF5000000A00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325E55,False,-1,-1,47,41,C9852E51A7280F16,"L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|L|I|B|L|L|L|L|L|L|L|L|L|L|L|S|L|L|",0000004A006F00680061006E00200041006C0062006500720074006F0000000100C400000068D700007CDF5000000E0000004300610072006C006F007300200048006F007200E100630069006F0000000100C400000069D700000CE05000000D000000570069006C0066007200650064006F0020004A006F007300E90000000100C40000006AD700007DDF5000000A0000004A006F0068006E0020004600E9006C006900780000000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061006E0063006900730063006F0000000100C40000006CD7000081DF5000000D00000045006C00760069007300200041006C0066006F006E0073006F0000000100C40000006DD7000082DF500000040000004A006F0065006C0000000100C40000006ED7000084DF500000050000005900650072006300690000000100C40000006FD7000085DF5000000A0000004A00650061006E00200041006E0064007200E90000000100C400000070D7000087DF5000000700000056006900
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325E7E,False,-1,-1,41,49,998E0BFC6EB10B10,"L|I|B|S|I|S|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|L|L|",7CDF5000000E0000004300610072006C006F007300200048006F007200E100630069006F0000000100C400000069D700000CE05000000D000000570069006C0066007200650064006F0020004A006F007300E90000000100C40000006AD700007DDF5000000A0000004A006F0068006E0020004600E9006C006900780000000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061006E0063006900730063006F0000000100C40000006CD7000081DF5000000D00000045006C00760069007300200041006C0066006F006E0073006F0000000100C40000006DD7000082DF500000040000004A006F0065006C0000000100C40000006ED7000084DF500000050000005900650072006300690000000100C40000006FD7000085DF5000000A0000004A00650061006E00200041006E0064007200E90000000100C400000070D7000087DF5000000700000056006900630065006E007400650000000100C400000071D70000F2E05000000600000044006900640069006500
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325EAF,False,-1,-1,49,47,2CE2EA4984E73D25,"B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|S|L|L|I|I|",0CE05000000D000000570069006C0066007200650064006F0020004A006F007300E90000000100C40000006AD700007DDF5000000A0000004A006F0068006E0020004600E9006C006900780000000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061006E0063006900730063006F0000000100C40000006CD7000081DF5000000D00000045006C00760069007300200041006C0066006F006E0073006F0000000100C40000006DD7000082DF500000040000004A006F0065006C0000000100C40000006ED7000084DF500000050000005900650072006300690000000100C40000006FD7000085DF5000000A0000004A00650061006E00200041006E0064007200E90000000100C400000070D7000087DF5000000700000056006900630065006E007400650000000100C400000071D70000F2E05000000600000044006900640069006500720000000100C400000072D700008DDF500000070000004C0075006300690061006E006F0000000100C400000073D70000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325EDE,False,-1,-1,47,29,F6447EDBE5086245,"L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|I|I|",7DDF5000000A0000004A006F0068006E0020004600E9006C006900780000000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061006E0063006900730063006F0000000100C40000006CD7000081DF5000000D00000045006C00760069007300200041006C0066006F006E0073006F0000000100C40000006DD7000082DF500000040000004A006F0065006C0000000100C40000006ED7000084DF500000050000005900650072006300690000000100C40000006FD7000085DF5000000A0000004A00650061006E00200041006E0064007200E90000000100C400000070D7000087DF5000000700000056006900630065006E007400650000000100C400000071D70000F2E05000000600000044006900640069006500720000000100C400000072D700008DDF500000070000004C0075006300690061006E006F0000000100C400000073D700008EDF5000000A0000004C00610069006E0064006500720073006F006E0000000100C400000074D70000F4E05000000A
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",NORMAL,INTERNAL_PERSON_ID,50176,0x00325EFB,False,-1,-1,29,31,7228ECA5FE87783F,"I|I|I|I|I|B|S|I|S|L|L|L|REF|L|L|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|S|L|L|I|I|I|",00000100C40000006BD700007FDF5000000E0000004A006F007300E90020004600720061006E0063006900730063006F0000000100C40000006CD7000081DF5000000D00000045006C00760069007300200041006C0066006F006E0073006F0000000100C40000006DD7000082DF500000040000004A006F0065006C0000000100C40000006ED7000084DF500000050000005900650072006300690000000100C40000006FD7000085DF5000000A0000004A00650061006E00200041006E0064007200E90000000100C400000070D7000087DF5000000700000056006900630065006E007400650000000100C400000071D70000F2E05000000600000044006900640069006500720000000100C400000072D700008DDF500000070000004C0075006300690061006E006F0000000100C400000073D700008EDF5000000A0000004C00610069006E0064006500720073006F006E0000000100C400000074D70000F4E05000000A0000004A006F007300E90020004600E9006C006900780000000100C400
