display_name,person_database_id,internal_person_id,expected_club_database_id,expected_club_name,expected_club_save_index,reference_kind,reference_offset,data_type,club_value_offset,relative_offset,is_identity_occurrence,is_known_minus17,signature_hex
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E7807,UINT16,0x000E71E6,-1569,False,False,000000000600031027000096000000D43000000800FFFFFFFF00FFFFFFFF00000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E7807,UINT16,0x000E85DA,3539,False,False,000000001100000046004300200031003000350020004C006900620072006500760069006C006C00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E7807,UINT16,0x000E8602,3579,False,False,6500000006000000460043002000310030003500000001C07DFF7FC07D0001B40700000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E78C1,UINT16,0x000E7171,-1872,False,False,72006F006A006500630074002000340030002000530065006C0065006300740000000A0000005000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E78C1,UINT16,0x000E7199,-1832,False,False,72006F006A006500630074002000340030000000020058FF7F005800FF7F0058FF7F000193070000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E78C1,UINT32,0x000E7199,-1832,False,False,72006F006A006500630074002000340030000000020058FF7F005800FF7F0058FF7F000193070000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E78C1,UINT16,0x000E71E6,-1755,False,False,000000000600031027000096000000D43000000800FFFFFFFF00FFFFFFFF00000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E78C1,UINT16,0x000E85DA,3353,False,False,000000001100000046004300200031003000350020004C006900620072006500760069006C006C00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x000E78C1,UINT16,0x000E8602,3393,False,False,6500000006000000460043002000310030003500000001C07DFF7FC07D0001B40700000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00101B61,UINT16,0x00102023,1218,False,False,D10000000000000000FF0A000000390030006D0069006E00750074002E0070006C00000000060800
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x001211BF,UINT16,0x00121178,-71,False,False,07870000B6170000EC03000025040000300000000001000008C700C700C700C700C700C700C700C7
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x001211BF,UINT32,0x00121178,-71,False,False,07870000B6170000EC03000025040000300000000001000008C700C700C700C700C700C700C700C7
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x001448BB,UINT16,0x001453AF,2804,False,False,6500000001000000000011010000D5D5300000080000005300690020005400610068006100720000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x005BCEE0,UINT16,0x005BDAD4,3060,False,False,00610000000100070000001C010000D230000000090000004200650072006E007300740065006900
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x005BCEE0,UINT32,0x005BDAD4,3060,False,False,00610000000100070000001C010000D230000000090000004200650072006E007300740065006900
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00636506,UINT16,0x00635ECB,-1595,False,False,0000FFFFFFFF65020000E1040000000C3000000C3000000000000000FFFFFFFF0500000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00636506,UINT16,0x00635ECF,-1591,False,False,FFFF65020000E1040000000C3000000C3000000000000000FFFFFFFF050000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00636506,UINT32,0x00635ECF,-1591,False,False,FFFF65020000E1040000000C3000000C3000000000000000FFFFFFFF050000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00636506,UINT16,0x0063673B,565,False,False,0000FFFFFFFF920200001705000000D4300000B0040000204E000000FFFFFFFF0500000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00636506,UINT16,0x00636B4A,1604,False,False,000500000000000000000103000000FF300000BB020000A802000031050000008C3C00001C250000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0069E6A8,UINT16,0x0069D90B,-3485,False,False,0000FFFFFFFFF1240000CB965B0000AF300000CA0800000000000000FFFFFFFF0500000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x006AEF6C,UINT16,0x006AEE19,-339,False,False,FFFF050000000072004700010100000030000000681B0000B72A0000445D7C0000D0070000320000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x006AEF6C,UINT32,0x006AEE19,-339,False,False,FFFF050000000072004700010100000030000000681B0000B72A0000445D7C0000D0070000320000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007034DE,UINT16,0x00702817,-3271,False,False,FFFFFFFFFF000000080600000000000030000000005A0D070000476709000A0001C0120000BD0300
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007034DE,UINT32,0x00702817,-3271,False,False,FFFFFFFFFF000000080600000000000030000000005A0D070000476709000A0001C0120000BD0300
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007034DE,UINT16,0x00703BB1,1747,False,False,560020004D00610069006E007A00200030003500200041006D006100740065007500720065000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007034DE,UINT16,0x0070410B,3117,False,False,64006500720062006F0072006E002000300037002000490049000000000C00000050006100640065
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767CF7,UINT16,0x00767545,-1970,False,False,24138C00A000BB000000FFFFFFFFE48E30000A00102700001027000000000000000000470000E2F9
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767CF7,UINT16,0x007684B9,1986,False,False,010600000000CA00000000AF000000D4300000B400D50702040000000000000000B500D3073B0232
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767CF7,UINT16,0x007687DC,2789,False,False,12189D00B100C8000000FFFFFFFFFB8430000A3210270000102703FF3F000000010000480000C334
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767D26,UINT16,0x00767545,-2017,False,False,24138C00A000BB000000FFFFFFFFE48E30000A00102700001027000000000000000000470000E2F9
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767D26,UINT16,0x007684B9,1939,False,False,010600000000CA00000000AF000000D4300000B400D50702040000000000000000B500D3073B0232
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767D26,UINT16,0x007687DC,2742,False,False,12189D00B100C8000000FFFFFFFFFB8430000A3210270000102703FF3F000000010000480000C334
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767D94,UINT16,0x00767545,-2127,False,False,24138C00A000BB000000FFFFFFFFE48E30000A00102700001027000000000000000000470000E2F9
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767D94,UINT16,0x007684B9,1829,False,False,010600000000CA00000000AF000000D4300000B400D50702040000000000000000B500D3073B0232
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00767D94,UINT16,0x007687DC,2632,False,False,12189D00B100C8000000FFFFFFFFFB8430000A3210270000102703FF3F000000010000480000C334
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00768250,UINT16,0x00767545,-3339,False,False,24138C00A000BB000000FFFFFFFFE48E30000A00102700001027000000000000000000470000E2F9
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00768250,UINT16,0x007684B9,617,False,False,010600000000CA00000000AF000000D4300000B400D50702040000000000000000B500D3073B0232
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00768250,UINT16,0x007687DC,1420,False,False,12189D00B100C8000000FFFFFFFFFB8430000A3210270000102703FF3F000000010000480000C334
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00787FBA,UINT16,0x007873EF,-3019,False,False,0000000100005402000000BB000000D4300000B400D507010400000000000000005500D207300264
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00787FBA,UINT16,0x007876CB,-2287,False,False,6400D90000000045001DFFFFFFFF01613000D900000002610C009E0000000000000400D407000056
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00787FBA,UINT16,0x00788E9C,3810,False,False,1A159300AD0028020000FFFFFFFFDEBC30000A00102700001027000000000000000000450000AE8C
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0078E078,UINT16,0x0078EF5A,3810,False,False,0796070000010000D1070A9D020000483000000000000000FFFFFFFF010000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0078E078,UINT32,0x0078EF5A,3810,False,False,0796070000010000D1070A9D020000483000000000000000FFFFFFFF010000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT16,0x007A5DFF,40,False,False,02030F00000000F70D1E001F0400000030000000880100001E00D607050400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT32,0x007A5DFF,40,False,False,02030F00000000F70D1E001F0400000030000000880100001E00D607050400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT16,0x007A5E5D,134,False,False,00000102016136003E02000001613100300000000000000000D10700001F04000020A4040002B004
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT32,0x007A5E5D,134,False,False,00000102016136003E02000001613100300000000000000000D10700001F04000020A4040002B004
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT16,0x007A5F6A,403,False,False,02030A00000000189200002004000000300000004B0000001E00D607070500000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT32,0x007A5F6A,403,False,False,02030A00000000189200002004000000300000004B0000001E00D607070500000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT16,0x007A5F92,443,False,False,D1072502CEFF00000000010101613600300000000000000000D10700002004000021A4040002B414
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT32,0x007A5F92,443,False,False,D1072502CEFF00000000010101613600300000000000000000D10700002004000021A4040002B414
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007A5DD7,UINT16,0x007A6345,1390,False,False,23250000CC01000202D2BD2A00003EBE300023040000003D020000CE0200001E00D6070204000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007CAFFF,UINT16,0x007CB038,57,False,False,0000D1072B0232FF000000000101016130003F0000000000000000D10700005F06000035AD040002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007CAFFF,UINT16,0x007CBA19,2586,False,False,02030F00000000709B0800670600000030000000FA0000001E00D607050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007CAFFF,UINT32,0x007CBA19,2586,False,False,02030F00000000709B0800670600000030000000FA0000001E00D607050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007CAFFF,UINT16,0x007CBA41,2626,False,False,D107260200FF000000000102016116003000000001611300680300000000000000D1070000670600
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007CAFFF,UINT32,0x007CBA41,2626,False,False,D107260200FF000000000102016116003000000001611300680300000000000000D1070000670600
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT16,0x007DB2F2,-4067,False,False,00670700004FB404000160096009B00430003000000000008A010000FBC30000630B0100FFFFFFFF
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT16,0x007DB2F4,-4065,False,False,0700004FB404000160096009B00430003000000000008A010000FBC30000630B0100FFFFFFFF3300
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT32,0x007DB2F4,-4065,False,False,0700004FB404000160096009B00430003000000000008A010000FBC30000630B0100FFFFFFFF3300
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT16,0x007DBC95,-1600,False,False,0000FFFFFFFF010001000000F20000003000000018000000000000008F27000000010002030F0000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT32,0x007DBC95,-1600,False,False,0000FFFFFFFF010001000000F20000003000000018000000000000008F27000000010002030F0000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT16,0x007DC343,110,False,False,02030F00000000F78C8A00790700000030000000EE0200006D01D407040400000000000000000400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT32,0x007DC343,110,False,False,02030F00000000F78C8A00790700000030000000EE0200006D01D407040400000000000000000400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT16,0x007DC48F,442,False,False,FF0000000000FFFFFFFF01000100000030000000000000000000000000000000ED0000005C010002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT32,0x007DC48F,442,False,False,FF0000000000FFFFFFFF01000100000030000000000000000000000000000000ED0000005C010002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007DC2D5,UINT16,0x007DC88B,1462,False,False,000003000000080000008401000100253000007D07000000770300004B0000001E00D60702040000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007F4FD5,UINT16,0x007F590B,2358,False,False,000000000000FFFFFFFF010001000000300000000000000000000000060000005E00000080010002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007F4FD5,UINT32,0x007F590B,2358,False,False,000000000000FFFFFFFF010001000000300000000000000000000000060000005E00000080010002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007F5596,UINT16,0x007F590B,885,False,False,000000000000FFFFFFFF010001000000300000000000000000000000060000005E00000080010002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x007F5596,UINT32,0x007F590B,885,False,False,000000000000FFFFFFFF010001000000300000000000000000000000060000005E00000080010002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0083A900,UINT16,0x00839CCE,-3122,False,False,04320047009E00A4090000FFFFFFFF8C3000000A009C1800001027000000000000000000450000B9
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0083A900,UINT16,0x0083A47A,-1158,False,False,13008503000001612A004200000001613000430000000000008B00D1070000E60C00005AD4040002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT16,0x00849C20,-954,False,False,020305000000007A6C0000B50D000000300000004B0000001E00D607050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT32,0x00849C20,-954,False,False,020305000000007A6C0000B50D000000300000004B0000001E00D607050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT16,0x00849C48,-914,False,False,D107320200FF00000000010101613600300000000000000000D1070000B50D000086D50400020410
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT32,0x00849C48,-914,False,False,D107320200FF00000000010101613600300000000000000000D1070000B50D000086D50400020410
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT16,0x00849D55,-645,False,False,02030F0000000029051D00B60D00000030000000F90000001E00D607050400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT32,0x00849D55,-645,False,False,02030F0000000029051D00B60D00000030000000F90000001E00D607050400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT16,0x0084A9C1,2535,False,False,00000001FFFFFFFF030400C10D000000300000004B0000004E01D407040000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT32,0x0084A9C1,2535,False,False,00000001FFFFFFFF030400C10D000000300000004B0000004E01D407040000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT16,0x0084A9E9,2575,False,False,D40764FF00FF0000000001020161360030000000016131003E0200000000000000D1070000C10D00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00849FDA,UINT32,0x0084A9E9,2575,False,False,D40764FF00FF0000000001020161360030000000016131003E0200000000000000D1070000C10D00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT16,0x00849C20,-1000,False,False,020305000000007A6C0000B50D000000300000004B0000001E00D607050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT32,0x00849C20,-1000,False,False,020305000000007A6C0000B50D000000300000004B0000001E00D607050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT16,0x00849C48,-960,False,False,D107320200FF00000000010101613600300000000000000000D1070000B50D000086D50400020410
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT32,0x00849C48,-960,False,False,D107320200FF00000000010101613600300000000000000000D1070000B50D000086D50400020410
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT16,0x00849D55,-691,False,False,02030F0000000029051D00B60D00000030000000F90000001E00D607050400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT32,0x00849D55,-691,False,False,02030F0000000029051D00B60D00000030000000F90000001E00D607050400000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT16,0x0084A9C1,2489,False,False,00000001FFFFFFFF030400C10D000000300000004B0000004E01D407040000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT32,0x0084A9C1,2489,False,False,00000001FFFFFFFF030400C10D000000300000004B0000004E01D407040000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT16,0x0084A9E9,2529,False,False,D40764FF00FF0000000001020161360030000000016131003E0200000000000000D1070000C10D00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0084A008,UINT32,0x0084A9E9,2529,False,False,D40764FF00FF0000000001020161360030000000016131003E0200000000000000D1070000C10D00
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0085F277,UINT16,0x0085F155,-290,False,False,000000000102016124003D020000016130003B0000000000000100D2070000F30E0000A6DA040002
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00860BA6,UINT16,0x00861095,1263,False,False,02030A00000000654D0200100F000000300000004B0000001E00D507050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00860BA6,UINT32,0x00861095,1263,False,False,02030A00000000654D0200100F000000300000004B0000001E00D507050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00860BA6,UINT16,0x008610BD,1303,False,False,D107330200FF00000000010101613600300000000000000000D1070000100F0000E4DA0400028C04
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x00860BA6,UINT32,0x008610BD,1303,False,False,D107330200FF00000000010101613600300000000000000000D1070000100F0000E4DA0400028C04
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0087C848,UINT16,0x0087CC60,1048,False,False,0432004B007700AF0C0000FFFFFFFFB93000000A004416000010270000000000000000004C00005B
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x0088490A,-2004,False,False,0203190000000003C10E00111100000030000000520000000701D507030400000000000000002501
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x0088490A,-2004,False,False,0203190000000003C10E00111100000030000000520000000701D507030400000000000000002501
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x0088493A,-1956,False,False,00000103010364003E020000010346003000000001611600300000000000002501D2070000111100
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x0088493A,-1956,False,False,00000103010364003E020000010346003000000001611600300000000000002501D2070000111100
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x00884942,-1948,False,False,3E020000010346003000000001611600300000000000002501D207000011110000FBE4040002B603
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x00884942,-1948,False,False,3E020000010346003000000001611600300000000000002501D207000011110000FBE4040002B603
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x00884F96,-328,False,False,0203190000000031880000171100000030000000390000001E00D507050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x00884F96,-328,False,False,0203190000000031880000171100000030000000390000001E00D507050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x00884FBE,-288,False,False,D1072D0200FF00000000010101613600300000000000000000D10700001711000005E5040002040E
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x00884FBE,-288,False,False,D1072D0200FF00000000010101613600300000000000000000D10700001711000005E5040002040E
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x008850DB,-3,False,False,02030F0000000063CF0900181100000030000000C40000000300D707040400000000000000000400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x008850DB,-3,False,False,02030F0000000063CF0900181100000030000000C40000000300D707040400000000000000000400
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x00885218,314,False,False,02031900000000B0D10000191100000030000000390000001E00D507050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x00885218,314,False,False,02031900000000B0D10000191100000030000000390000001E00D507050600000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x00885240,354,False,False,D1072C0200FF00000000010101613600300000000000000000D10700001911000007E5040002B80B
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x00885240,354,False,False,D1072C0200FF00000000010101613600300000000000000000D10700001911000007E5040002B80B
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT16,0x00885A9E,2496,False,False,00102700000000000000000000000013300000000000000000000000000000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008850DE,UINT32,0x00885A9E,2496,False,False,00102700000000000000000000000013300000000000000000000000000000000000000000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0088F65E,UINT16,0x0088F0AF,-1455,False,False,0000000000000000000000000000005230000000010000A91100000052010000161800001E00D607
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0088F65E,UINT32,0x0088F0AF,-1455,False,False,0000000000000000000000000000005230000000010000A91100000052010000161800001E00D607
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x0088F65E,UINT16,0x0088F3E7,-631,False,False,2F008F000000016127008B000000026230008B000000016109007C00000002615400A50000000000
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A66A2,-3833,False,False,000000000000008C03000008101000003000000100000000000029002900AF000000AF0001000001
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A6A23,-2936,False,False,01030F000000E912000000B6000000D4300000B400D707030400000000000000000400D4072C024B
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A732D,-622,False,False,01030F000000F012000000B2000000D4300000B400D707010400000000000000000400D4072A0264
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A7485,-278,False,False,01030F000000F112000000B9000000D4300000B400D70706040000000000000000B500D3072602EC
"Édson Araújo",308345,50176,319,"SC Corinthians Paulista",48,INTERNAL_PERSON_ID,0x008A759B,UINT16,0x008A74BE,-221,False,False,6400B900000000450006FFFFFFFF01613000C800000002625E009100000001612E00B90000000261
