display_name,person_database_id,internal_person_id,expected_club_database_id,expected_club_save_index,reference_kind,reference_offset,is_identity_occurrence,context_hex
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B44CC,False,040000004D0065006C006F0000000200C40000009D220100A1DF500000060000004D00E9006E00640065007A0000000200C40000009E220100C7BA8600000600000041007200610071007500650000000200C40000009F2201009DDF5000000600000047007500650072007200610000000200C4000000A0220100DDE050000004000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B44ED,False,4D00E9006E00640065007A0000000200C40000009E220100C7BA8600000600000041007200610071007500650000000200C40000009F2201009DDF5000000600000047007500650072007200610000000200C4000000A0220100DDE0500000040000004C006F0062006F0000000200C4000000A1220100DEE05000000600000043006100
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B450E,False,41007200610071007500650000000200C40000009F2201009DDF5000000600000047007500650072007200610000000200C4000000A0220100DDE0500000040000004C006F0062006F0000000200C4000000A1220100DEE050000006000000430061006D0070006F00730000000200C4000000A2220100F1E05000000800000051007500
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B452B,False,0600000047007500650072007200610000000200C4000000A0220100DDE0500000040000004C006F0062006F0000000200C4000000A1220100DEE050000006000000430061006D0070006F00730000000200C4000000A2220100F1E050000008000000510075006900F100F3006E0065007A0000000200C4000000A322010083DF500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B454C,False,040000004C006F0062006F0000000200C4000000A1220100DEE050000006000000430061006D0070006F00730000000200C4000000A2220100F1E050000008000000510075006900F100F3006E0065007A0000000200C4000000A322010083DF500000070000004D006F00720061006C006500730000000200C4000000A4220100F7E050
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4571,False,6D0070006F00730000000200C4000000A2220100F1E050000008000000510075006900F100F3006E0065007A0000000200C4000000A322010083DF500000070000004D006F00720061006C006500730000000200C4000000A4220100F7E0500000050000005900E100F10065007A0000000200C4000000A52201006BDF50000006000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4594,False,F100F3006E0065007A0000000200C4000000A322010083DF500000070000004D006F00720061006C006500730000000200C4000000A4220100F7E0500000050000005900E100F10065007A0000000200C4000000A52201006BDF5000000600000049006200610072007200610000000200C4000000A622010015AA860000090000004100
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B45B3,False,4D006F00720061006C006500730000000200C4000000A4220100F7E0500000050000005900E100F10065007A0000000200C4000000A52201006BDF5000000600000049006200610072007200610000000200C4000000A622010015AA8600000900000041007200690073006D0065006E006400690000000200C4000000A722010066DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B45D4,False,00005900E100F10065007A0000000200C4000000A52201006BDF5000000600000049006200610072007200610000000200C4000000A622010015AA8600000900000041007200690073006D0065006E006400690000000200C4000000A722010066DF500000060000005600E1006C00640065007A0000000200C4000000A822010065DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B45FB,False,72007200610000000200C4000000A622010015AA8600000900000041007200690073006D0065006E006400690000000200C4000000A722010066DF500000060000005600E1006C00640065007A0000000200C4000000A822010065DF500000050000004700F3006D0065007A0000000200C4000000A92201005BDF500000070000004E00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B461C,False,73006D0065006E006400690000000200C4000000A722010066DF500000060000005600E1006C00640065007A0000000200C4000000A822010065DF500000050000004700F3006D0065007A0000000200C4000000A92201005BDF500000070000004E006F007200690065006700610000000200C4000000AA22010059502F000008000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B463B,False,00005600E1006C00640065007A0000000200C4000000A822010065DF500000050000004700F3006D0065007A0000000200C4000000A92201005BDF500000070000004E006F007200690065006700610000000200C4000000AA22010059502F00000800000042007500690074007200610067006F0000000200C4000000AB22010043DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B465E,False,4700F3006D0065007A0000000200C4000000A92201005BDF500000070000004E006F007200690065006700610000000200C4000000AA22010059502F00000800000042007500690074007200610067006F0000000200C4000000AB22010043DF500000060000004100720061006E0067006F0000000200C4000000AC22010036DF500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4683,False,690065006700610000000200C4000000AA22010059502F00000800000042007500690074007200610067006F0000000200C4000000AB22010043DF500000060000004100720061006E0067006F0000000200C4000000AC22010036DF500000050000004C00F300700065007A0000000200C4000000AD22010031DF500000070000004300
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B46A4,False,690074007200610067006F0000000200C4000000AB22010043DF500000060000004100720061006E0067006F0000000200C4000000AC22010036DF500000050000004C00F300700065007A0000000200C4000000AD22010031DF500000070000004300690063006800650072006F0000000200C4000000AE220100295A0B000006000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B46C3,False,00004100720061006E0067006F0000000200C4000000AC22010036DF500000050000004C00F300700065007A0000000200C4000000AD22010031DF500000070000004300690063006800650072006F0000000200C4000000AE220100295A0B00000600000052006900760065007200610000000200C4000000AF22010016AA8600000900
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B46E6,False,4C00F300700065007A0000000200C4000000AD22010031DF500000070000004300690063006800650072006F0000000200C4000000AE220100295A0B00000600000052006900760065007200610000000200C4000000AF22010016AA860000090000004300610072006100620061006C006C006F0000000200C4000000B022010002E150
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4707,False,690063006800650072006F0000000200C4000000AE220100295A0B00000600000052006900760065007200610000000200C4000000AF22010016AA860000090000004300610072006100620061006C006C006F0000000200C4000000B022010002E1500000060000004D006500640069006E00610000000200C4000000B12201002ADF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B472E,False,65007200610000000200C4000000AF22010016AA860000090000004300610072006100620061006C006C006F0000000200C4000000B022010002E1500000060000004D006500640069006E00610000000200C4000000B12201002ADF500000060000004300680061006300F3006E0000000200C4000000B2220100A5D801000008000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B474F,False,6100620061006C006C006F0000000200C4000000B022010002E1500000060000004D006500640069006E00610000000200C4000000B12201002ADF500000060000004300680061006300F3006E0000000200C4000000B2220100A5D80100000800000055007200640061006E0065007400610000000200C4000000B3220100D1940D0000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4770,False,4D006500640069006E00610000000200C4000000B12201002ADF500000060000004300680061006300F3006E0000000200C4000000B2220100A5D80100000800000055007200640061006E0065007400610000000200C4000000B3220100D1940D0000070000004A0069006D00E9006E0065007A0000000200C4000000B4220100A9D801
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4795,False,61006300F3006E0000000200C4000000B2220100A5D80100000800000055007200640061006E0065007400610000000200C4000000B3220100D1940D0000070000004A0069006D00E9006E0065007A0000000200C4000000B4220100A9D801000007000000450073007400E900760065007A0000000200C4000000B522010015E1500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B47B8,False,61006E0065007400610000000200C4000000B3220100D1940D0000070000004A0069006D00E9006E0065007A0000000200C4000000B4220100A9D801000007000000450073007400E900760065007A0000000200C4000000B522010015E15000000400000059006F007200690000000200C4000000B622010031E05000000A0000004D00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B47DB,False,6D00E9006E0065007A0000000200C4000000B4220100A9D801000007000000450073007400E900760065007A0000000200C4000000B522010015E15000000400000059006F007200690000000200C4000000B622010031E05000000A0000004D0065006100200056006900740061006C00690000000200C4000000B72201009A980E0000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B47F8,False,0000450073007400E900760065007A0000000200C4000000B522010015E15000000400000059006F007200690000000200C4000000B622010031E05000000A0000004D0065006100200056006900740061006C00690000000200C4000000B72201009A980E00000A0000006400650020004F0072006E0065006C006100730000000100C4
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4821,False,7200690000000200C4000000B622010031E05000000A0000004D0065006100200056006900740061006C00690000000200C4000000B72201009A980E00000A0000006400650020004F0072006E0065006C006100730000000100C4000000B8220100B3D801000006000000530061006E0074006F00730000000100C4000000B92201002F
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B484A,False,6C00690000000200C4000000B72201009A980E00000A0000006400650020004F0072006E0065006C006100730000000100C4000000B8220100B3D801000006000000530061006E0074006F00730000000100C4000000B92201002FC40D0000080000004300E10073007300650072006500730000000100C4000000BA220100B2D8010000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B486B,False,72006E0065006C006100730000000100C4000000B8220100B3D801000006000000530061006E0074006F00730000000100C4000000B92201002FC40D0000080000004300E10073007300650072006500730000000100C4000000BA220100B2D8010000090000004D0061007200670069006F0074007400610000000100C4000000BB2201
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4890,False,6E0074006F00730000000100C4000000B92201002FC40D0000080000004300E10073007300650072006500730000000100C4000000BA220100B2D8010000090000004D0061007200670069006F0074007400610000000100C4000000BB2201000A2C0000000300000052006F00610000000100C4000000BC220100F3DF50000004000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B48B7,False,72006500730000000100C4000000BA220100B2D8010000090000004D0061007200670069006F0074007400610000000100C4000000BB2201000A2C0000000300000052006F00610000000100C4000000BC220100F3DF50000004000000440075006E006F0000000100C4000000BD220100ACD8010000080000004200690064006F006700
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B48D2,False,4D0061007200670069006F0074007400610000000100C4000000BB2201000A2C0000000300000052006F00610000000100C4000000BC220100F3DF50000004000000440075006E006F0000000100C4000000BD220100ACD8010000080000004200690064006F0067006C0069006F0000000100C4000000BE220100ABD801000006000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B48EF,False,000A2C0000000300000052006F00610000000100C4000000BC220100F3DF50000004000000440075006E006F0000000100C4000000BD220100ACD8010000080000004200690064006F0067006C0069006F0000000100C4000000BE220100ABD8010000060000004D0061006E007A007500720000000100C4000000BF220100F1DF500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4914,False,440075006E006F0000000100C4000000BD220100ACD8010000080000004200690064006F0067006C0069006F0000000100C4000000BE220100ABD8010000060000004D0061006E007A007500720000000100C4000000BF220100F1DF5000000500000052006F006A006100730000000100C4000000C0220100A8D8010000080000004D00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4935,False,64006F0067006C0069006F0000000100C4000000BE220100ABD8010000060000004D0061006E007A007500720000000100C4000000BF220100F1DF5000000500000052006F006A006100730000000100C4000000C0220100A8D8010000080000004D00630049006E0074006F007300680000000100C4000000C1220100A7D80100000500
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4954,False,00004D0061006E007A007500720000000100C4000000BF220100F1DF5000000500000052006F006A006100730000000100C4000000C0220100A8D8010000080000004D00630049006E0074006F007300680000000100C4000000C1220100A7D8010000050000004200720061006E00640000000100C4000000C2220100F0DF5000000700
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4979,False,6F006A006100730000000100C4000000C0220100A8D8010000080000004D00630049006E0074006F007300680000000100C4000000C1220100A7D8010000050000004200720061006E00640000000100C4000000C2220100F0DF50000007000000500065007200650069007200610000000100C4000000C3220100224240000007000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4998,False,630049006E0074006F007300680000000100C4000000C1220100A7D8010000050000004200720061006E00640000000100C4000000C2220100F0DF50000007000000500065007200650069007200610000000100C4000000C322010022424000000700000053006F0063006F00720072006F0000000100C4000000C4220100872F400000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B49BB,False,4200720061006E00640000000100C4000000C2220100F0DF50000007000000500065007200650069007200610000000100C4000000C322010022424000000700000053006F0063006F00720072006F0000000100C4000000C4220100872F40000008000000500072006500730069006C006C00610000000100C4000000C522010020DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B49DE,False,7200650069007200610000000100C4000000C322010022424000000700000053006F0063006F00720072006F0000000100C4000000C4220100872F40000008000000500072006500730069006C006C00610000000100C4000000C522010020DF5000000700000054006F007300630061006E006F0000000100C4000000C622010021DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4A03,False,6F00720072006F0000000100C4000000C4220100872F40000008000000500072006500730069006C006C00610000000100C4000000C522010020DF5000000700000054006F007300630061006E006F0000000100C4000000C622010021DF50000006000000460069006C006F007300610000000100C4000000C722010022DF5000000900
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4A26,False,730069006C006C00610000000100C4000000C522010020DF5000000700000054006F007300630061006E006F0000000100C4000000C622010021DF50000006000000460069006C006F007300610000000100C4000000C722010022DF5000000900000050006C006100730065006E0063006900610000000100C4000000C822010024DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4A47,False,6F007300630061006E006F0000000100C4000000C622010021DF50000006000000460069006C006F007300610000000100C4000000C722010022DF5000000900000050006C006100730065006E0063006900610000000100C4000000C822010024DF500000050000004200610065006E00610000000100C4000000C922010026DF500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4A6E,False,6F007300610000000100C4000000C722010022DF5000000900000050006C006100730065006E0063006900610000000100C4000000C822010024DF500000050000004200610065006E00610000000100C4000000C922010026DF5000000400000054006F0079006F0000000100C4000000CA22010027DF5000000900000042006F007200
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4A8D,False,6100730065006E0063006900610000000100C4000000C822010024DF500000050000004200610065006E00610000000100C4000000C922010026DF5000000400000054006F0079006F0000000100C4000000CA22010027DF5000000900000042006F00720067006F00730061006E006F0000000100C4000000CB220100EFDF5000000700
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4AAA,False,0000050000004200610065006E00610000000100C4000000C922010026DF5000000400000054006F0079006F0000000100C4000000CA22010027DF5000000900000042006F00720067006F00730061006E006F0000000100C4000000CB220100EFDF50000007000000420065006E0063006F006D006F0000000100C4000000CC2201002B
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4AD1,False,6F0079006F0000000100C4000000CA22010027DF5000000900000042006F00720067006F00730061006E006F0000000100C4000000CB220100EFDF50000007000000420065006E0063006F006D006F0000000100C4000000CC2201002BDF5000000800000050006100630069006F00630063006F0000000100C4000000CD22010057C10C
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4AF4,False,6F00730061006E006F0000000100C4000000CB220100EFDF50000007000000420065006E0063006F006D006F0000000100C4000000CC2201002BDF5000000800000050006100630069006F00630063006F0000000100C4000000CD22010057C10C000009000000430061006D006100720069006E006800610000000100C4000000CE2201
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4B19,False,63006F006D006F0000000100C4000000CC2201002BDF5000000800000050006100630069006F00630063006F0000000100C4000000CD22010057C10C000009000000430061006D006100720069006E006800610000000100C4000000CE220100895E0B00000500000053006F0075007300610000000100C4000000CF220100F1590B0000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4B40,False,630063006F0000000100C4000000CD22010057C10C000009000000430061006D006100720069006E006800610000000100C4000000CE220100895E0B00000500000053006F0075007300610000000100C4000000CF220100F1590B000007000000530074006900660061006E006F0000000100C4000000D022010033DF50000008000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4B5F,False,6D006100720069006E006800610000000100C4000000CE220100895E0B00000500000053006F0075007300610000000100C4000000CF220100F1590B000007000000530074006900660061006E006F0000000100C4000000D022010033DF500000080000004600650072007200650069007200610000000100C4000000D122010034DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4B82,False,53006F0075007300610000000100C4000000CF220100F1590B000007000000530074006900660061006E006F0000000100C4000000D022010033DF500000080000004600650072007200650069007200610000000100C4000000D122010034DF5000000700000047006900720061006C0064006F0000000100C4000000D222010035DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4BA7,False,660061006E006F0000000100C4000000D022010033DF500000080000004600650072007200650069007200610000000100C4000000D122010034DF5000000700000047006900720061006C0064006F0000000100C4000000D222010035DF5000000500000047006F006D006500730000000100C4000000D3220100BC1C0B000005000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4BCA,False,7200650069007200610000000100C4000000D122010034DF5000000700000047006900720061006C0064006F0000000100C4000000D222010035DF5000000500000047006F006D006500730000000100C4000000D3220100BC1C0B000005000000520061006D006F00730000000100C4000000D422010037DF5000000400000049007300
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4BE9,False,47006900720061006C0064006F0000000100C4000000D222010035DF5000000500000047006F006D006500730000000100C4000000D3220100BC1C0B000005000000520061006D006F00730000000100C4000000D422010037DF50000004000000490073006500610000000100C4000000D522010038DF50000009000000480065006E00
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4C08,False,0500000047006F006D006500730000000100C4000000D3220100BC1C0B000005000000520061006D006F00730000000100C4000000D422010037DF50000004000000490073006500610000000100C4000000D522010038DF50000009000000480065006E007200ED007100750065007A0000000100C4000000D62201003CDF5000000600
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4C25,False,000005000000520061006D006F00730000000100C4000000D422010037DF50000004000000490073006500610000000100C4000000D522010038DF50000009000000480065006E007200ED007100750065007A0000000100C4000000D62201003CDF5000000600000052006F006E006400F3006E0000000100C4000000D72201003DDF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4C4C,False,73006500610000000100C4000000D522010038DF50000009000000480065006E007200ED007100750065007A0000000100C4000000D62201003CDF5000000600000052006F006E006400F3006E0000000100C4000000D72201003DDF5000000B0000005000E10065007A0020004D006F006E007A00F3006E0000000100C4000000D82201
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4C6D,False,7200ED007100750065007A0000000100C4000000D62201003CDF5000000600000052006F006E006400F3006E0000000100C4000000D72201003DDF5000000B0000005000E10065007A0020004D006F006E007A00F3006E0000000100C4000000D82201003EDF5000000900000041006E00670065006C00750063006300690000000100C4
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4C98,False,6E0000000100C4000000D72201003DDF5000000B0000005000E10065007A0020004D006F006E007A00F3006E0000000100C4000000D82201003EDF5000000900000041006E00670065006C00750063006300690000000100C4000000D922010003502F000007000000470061007600690064006900610000000100C4000000DA22010044
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4CBF,False,7A00F3006E0000000100C4000000D82201003EDF5000000900000041006E00670065006C00750063006300690000000100C4000000D922010003502F000007000000470061007600690064006900610000000100C4000000DA22010044DF50000009000000560069006C006C00610066007200E1007A0000000100C4000000DB22010047
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4CE2,False,6C00750063006300690000000100C4000000D922010003502F000007000000470061007600690064006900610000000100C4000000DA22010044DF50000009000000560069006C006C00610066007200E1007A0000000100C4000000DB22010047DF5000000900000045006300680065006E00610075007300690000000100C4000000DC
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4D09,False,64006900610000000100C4000000DA22010044DF50000009000000560069006C006C00610066007200E1007A0000000100C4000000DB22010047DF5000000900000045006300680065006E00610075007300690000000100C4000000DC22010049DF500000060000005600690065006C006D00610000000100C4000000DD2201004ADF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4D30,False,7200E1007A0000000100C4000000DB22010047DF5000000900000045006300680065006E00610075007300690000000100C4000000DC22010049DF500000060000005600690065006C006D00610000000100C4000000DD2201004ADF500000070000004D0069006C0069006C006C006F0000000100C4000000DE2201004BDF5000000600
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4D51,False,65006E00610075007300690000000100C4000000DC22010049DF500000060000005600690065006C006D00610000000100C4000000DD2201004ADF500000070000004D0069006C0069006C006C006F0000000100C4000000DE2201004BDF500000060000004D00610064007200ED007A0000000100C4000000DF2201004CDF5000000400
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4D74,False,690065006C006D00610000000100C4000000DD2201004ADF500000070000004D0069006C0069006C006C006F0000000100C4000000DE2201004BDF500000060000004D00610064007200ED007A0000000100C4000000DF2201004CDF500000040000005000E10065007A0000000100C4000000E02201004EDF5000000600000043006100
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4D95,False,69006C0069006C006C006F0000000100C4000000DE2201004BDF500000060000004D00610064007200ED007A0000000100C4000000DF2201004CDF500000040000005000E10065007A0000000100C4000000E02201004EDF50000006000000430061007300740072006F0000000100C4000000E122010051DF5000000600000054006100
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4DB2,False,060000004D00610064007200ED007A0000000100C4000000DF2201004CDF500000040000005000E10065007A0000000100C4000000E02201004EDF50000006000000430061007300740072006F0000000100C4000000E122010051DF50000006000000540061007500680069006C0000000100C4000000E222010052DF50000007000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4DD3,False,040000005000E10065007A0000000100C4000000E02201004EDF50000006000000430061007300740072006F0000000100C4000000E122010051DF50000006000000540061007500680069006C0000000100C4000000E222010052DF500000070000004D006F00730063006F007400650000000100C4000000E322010054DF5000000800
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4DF4,False,430061007300740072006F0000000100C4000000E122010051DF50000006000000540061007500680069006C0000000100C4000000E222010052DF500000070000004D006F00730063006F007400650000000100C4000000E322010054DF5000000800000044006F006C006700650074007400610000000100C4000000E422010055DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4E17,False,61007500680069006C0000000100C4000000E222010052DF500000070000004D006F00730063006F007400650000000100C4000000E322010054DF5000000800000044006F006C006700650074007400610000000100C4000000E422010055DF50000008000000500061006C0065006E0063006900610000000100C4000000E522010057
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4E3C,False,63006F007400650000000100C4000000E322010054DF5000000800000044006F006C006700650074007400610000000100C4000000E422010055DF50000008000000500061006C0065006E0063006900610000000100C4000000E522010057DF5000000B0000004300610073007400690067006C0069006F006E00650000000100C40000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4E61,False,650074007400610000000100C4000000E422010055DF50000008000000500061006C0065006E0063006900610000000100C4000000E522010057DF5000000B0000004300610073007400690067006C0069006F006E00650000000100C4000000E6220100F3D57900000300000052006500790000000100C4000000E7220100A4D8010000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4E8C,False,610000000100C4000000E522010057DF5000000B0000004300610073007400690067006C0069006F006E00650000000100C4000000E6220100F3D57900000300000052006500790000000100C4000000E7220100A4D8010000070000004E00610076006100720072006F0000000100C4000000E82201005CDF500000070000004C006100
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4EA7,False,73007400690067006C0069006F006E00650000000100C4000000E6220100F3D57900000300000052006500790000000100C4000000E7220100A4D8010000070000004E00610076006100720072006F0000000100C4000000E82201005CDF500000070000004C0061006E0063006B0065006E0000000100C4000000E92201005EDF500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4ECA,False,0300000052006500790000000100C4000000E7220100A4D8010000070000004E00610076006100720072006F0000000100C4000000E82201005CDF500000070000004C0061006E0063006B0065006E0000000100C4000000E92201005EDF5000000700000042007200690073006500F1006F0000000100C4000000EA22010061DF500000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4EED,False,76006100720072006F0000000100C4000000E82201005CDF500000070000004C0061006E0063006B0065006E0000000100C4000000E92201005EDF5000000700000042007200690073006500F1006F0000000100C4000000EA22010061DF500000080000004300680061007500720061006E00740000000100C4000000EB22010063DF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4F10,False,6E0063006B0065006E0000000100C4000000E92201005EDF5000000700000042007200690073006500F1006F0000000100C4000000EA22010061DF500000080000004300680061007500720061006E00740000000100C4000000EB22010063DF50000009000000460069006700750065007200650064006F0000000100C4000000EC2201
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4F35,False,73006500F1006F0000000100C4000000EA22010061DF500000080000004300680061007500720061006E00740000000100C4000000EB22010063DF50000009000000460069006700750065007200650064006F0000000100C4000000EC2201003BDD520000070000004200610072007200650074006F0000000100C4000000ED220100F2
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4F5C,False,61006E00740000000100C4000000EB22010063DF50000009000000460069006700750065007200650064006F0000000100C4000000EC2201003BDD520000070000004200610072007200650074006F0000000100C4000000ED220100F2AE860000060000004D00610072007400ED006E0000000100C4000000EE22010067DF5000000600
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4F7F,False,65007200650064006F0000000100C4000000EC2201003BDD520000070000004200610072007200650074006F0000000100C4000000ED220100F2AE860000060000004D00610072007400ED006E0000000100C4000000EE22010067DF5000000600000041007200610075006A006F0000000100C4000000EF22010068DF50000007000000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4FA0,False,610072007200650074006F0000000100C4000000ED220100F2AE860000060000004D00610072007400ED006E0000000100C4000000EE22010067DF5000000600000041007200610075006A006F0000000100C4000000EF22010068DF5000000700000043006F0072006400650072006F0000000100C4000000F022010069DF5000000700
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4FC1,False,4D00610072007400ED006E0000000100C4000000EE22010067DF5000000600000041007200610075006A006F0000000100C4000000EF22010068DF5000000700000043006F0072006400650072006F0000000100C4000000F022010069DF500000070000004100690073006C0061006E00740000000100C4000000F1220100F4AE860000
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B4FE4,False,7200610075006A006F0000000100C4000000EF22010068DF5000000700000043006F0072006400650072006F0000000100C4000000F022010069DF500000070000004100690073006C0061006E00740000000100C4000000F1220100F4AE86000008000000520065006E00740065007200ED00610000000100C4000000F22201006CDF50
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B5007,False,72006400650072006F0000000100C4000000F022010069DF500000070000004100690073006C0061006E00740000000100C4000000F1220100F4AE86000008000000520065006E00740065007200ED00610000000100C4000000F22201006CDF5000000A0000004C00690065006200650073006B0069006E00640000000100C4000000F3
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B502C,False,6C0061006E00740000000100C4000000F1220100F4AE86000008000000520065006E00740065007200ED00610000000100C4000000F22201006CDF5000000A0000004C00690065006200650073006B0069006E00640000000100C4000000F32201006EDF500000060000004F0073006F00720069006F0000000100C4000000F42201006F
"Édson Araújo",308345,50176,319,48,INTERNAL_PERSON_ID,0x005B5055,False,ED00610000000100C4000000F22201006CDF5000000A0000004C00690065006200650073006B0069006E00640000000100C4000000F32201006EDF500000060000004F0073006F00720069006F0000000100C4000000F42201006FDF5000000B000000560069007A0063006100720072006F006E0064006F0000000100C4000000F52201
